id,portal,tanggal_terbit,url,judul,clean_text,label,confidence
6c596340573a,Tempo,2026-06-04,https://www.tempo.co/hukum/korupsi-bgn-jaksa-masih-geledah-beberapa-lokasi-di-jakarta-2245499,"Korupsi BGN, Jaksa Masih Geledah Beberapa Lokasi di Jakarta","Korupsi BGN, Jaksa Masih Geledah Beberapa Lokasi di Jakarta. PENYIDIK Kejaksaan Agung terus melakukan penggeledahan di sejumlah lokasi untuk mengumpulkan barang bukti dalam penyidikan kasus dugaan korupsi program Makan Bergizi Gratis (MBG). Direktur Penyidikan Jaksa Agung Muda Bidang Tindak Pidana Khusus atau Jampidsus Kejagung Syarief Sulaeman mengatakan penggeledahan dilakukan di wilayah Jakarta.",negatif,0.9404
f9ac9f6c78c4,Detik,2026-06-03,https://oto.detik.com/foto-oto/d-8515739/ini-gudang-motor-listrik-mbg-yang-dipesan-dadan-hindayana,Ini Gudang Motor Listrik MBG yang Dipesan Dadan Hindayana,Ini Gudang Motor Listrik MBG yang Dipesan Dadan Hindayana. Bogor - Pabrik motor listrik pemasok program MBG sempat viral. Pengadaan puluhan ribu unit yang dilakukan pada era Dadan Hindayana sempat memicu perdebatan publik.,netral,0.9413
95953245f7d0,Detik,2026-06-04,https://www.detik.com/jabar/berita/d-8517888/jejak-sony-sanjaya-eks-waka-bgn-bantu-sppg-korban-phising,"Jejak Sony Sanjaya Eks Waka BGN, Bantu SPPG Korban Phising","Jejak Sony Sanjaya Eks Waka BGN, Bantu SPPG Korban Phising. Wakil Kepala Badan Gizi Nasional (BGN), Sony Sonjaya ditahan Kejaksaan Agung usai ditetapkan sebagai tersangka kasus dugaan korupsi program Makan Bergizi Gratis (MBG). Tak cuma sendiri, ada dua pimpinan BGN yang akhirnya ditetapkan sebagai tersangka bersama Sony, di antaranya Kepala BGN Dadan Hindayana, serta Wakil Kepala BGN, Lodewyk Pusung.",positif,0.9418
b149f433be3f,Tempo,2026-06-06,https://www.tempo.co/arsip/menteri-wihaji-usul-mbg-fokus-di-6-provinsi-ini-untuk-tekan-stunting-2253309,Menteri Wihaji Usul MBG Fokus di 6 Provinsi Ini untuk Tekan Stunting | tempo.co,"Menteri Wihaji Usul MBG Fokus di 6 Provinsi Ini untuk Tekan Stunting | tempo.co. Kementerian Kependudukan dan Pembangunan Keluarga (Kemendukbangga) menyarankan Badan Gizi Nasional (BGN) memprioritaskan enam provinsi dalam pelaksanaan program makan bergizi gratis (MBG) jika ingin menekan angka stunting secara signifikan. Sebab, hampir separuh kasus stunting nasional terkonsentrasi di enam wilayah.",positif,0.9421
bc1302ccfa46,Suara,2026-06-04,https://www.suara.com/lifestyle/2026/06/04/151500/berapa-ancaman-hukuman-penjara-dadan-hindayana-yang-korupsi-mbg,Berapa Ancaman Hukuman Penjara Dadan Hindayana yang Korupsi MBG?,Berapa Ancaman Hukuman Penjara Dadan Hindayana yang Korupsi MBG?. - Kejaksaan Agung menetapkan Dadan Hindayana bersama dua rekannya sebagai tersangka korupsi program Makan Bergizi Gratis pada 3 Juni 2026. - Para tersangka diduga melakukan mark-up pengadaan barang dan intervensi kewenangan yang merugikan keuangan negara hingga mencapai triliunan rupiah.,negatif,0.9423
f39d563b3ccc,Antara,2026-06-05,https://www.antaranews.com/berita/5595035/hukum-kemarin-vonis-eks-wamenaker-noel-hingga-silmy-karim-dicopot,"Hukum kemarin, vonis eks Wamenaker Noel hingga Silmy Karim dicopot","Hukum kemarin, vonis eks Wamenaker Noel hingga Silmy Karim dicopot. Jakarta (ANTARA) - Berbagai peristiwa hukum kemarin (4/6) menjadi sorotan, mulai dari Terbukti terima gratifikasi, eks Wamenaker Noel divonis 4 tahun 6 bulan penjara hingga Prabowo resmi copot Silmy Karim sebagai Wamen Imipas. Berikut rangkuman ANTARA untuk berita hukum kemarin yang menarik untuk kembali dibaca: 1.",negatif,0.9424
13c247a58216,Suara,2026-06-04,https://www.suara.com/news/2026/06/04/172428/kejagung-ungkap-alasan-dadan-hindayana-cs-cepat-jadi-tersangka-korupsi-mbg,Kejagung Ungkap Alasan Dadan Hindayana Cs Cepat Jadi Tersangka Korupsi MBG,"Kejagung Ungkap Alasan Dadan Hindayana Cs Cepat Jadi Tersangka Korupsi MBG. - Kejaksaan Agung menetapkan Dadan Hindayana serta dua wakilnya sebagai tersangka korupsi tata kelola program Makan Bergizi Gratis, Kamis (4/6/2026). - Para tersangka terbukti menyalahgunakan wewenang melalui yayasan terafiliasi serta melakukan intervensi dalam pengadaan barang jasa bernilai triliunan rupiah.",negatif,0.9428
706560583fc5,Tempo,2026-06-03,https://www.tempo.co/hukum/jaksa-geledah-kantor-badan-gizi-nasional-2215182,Jaksa Geledah Kantor Badan Gizi Nasional,"Jaksa Geledah Kantor Badan Gizi Nasional. KEJAKSAAN Agung menggeledah kantor Badan Gizi Nasional (BGN) di Jalan Kebon Sirih, Jakarta Pusat, pada Rabu, 3 Juni 2026. Pantauan Tempo di lokasi, para pegawai BGN tidak dapat memasuki gedung karena proses penggeledahan masih berlangsung.",negatif,0.9429
aa834351452d,Tribunnews,2026-06-07,https://www.tribunnews.com/nasional/7839166/4-sosok-ini-akan-dilantik-prabowo-senin-besok-siapa-pengganti-silmy-karim,"4 Sosok Ini Akan Dilantik Prabowo Senin Besok, Siapa Pengganti Silmy Karim? - Tribunnews.com","4 Sosok Ini Akan Dilantik Prabowo Senin Besok, Siapa Pengganti Silmy Karim? - Tribunnews.com. Reshuffle Kabinet 4 Sosok Ini Akan Dilantik Prabowo Senin Besok, Siapa Pengganti Silmy Karim? Istana mengkonfirmasi pelantikan pimpinan Badan Gizi Nasional (BGN), oleh Presiden Prabowo Senin (8/6/2026) besok.",netral,0.943
ed80bd336938,Detik,2026-06-05,https://www.detik.com/jabar/cirebon-raya/d-8519743/sppg-cirebon-belum-terima-motor-listrik-program-mbg-tetap-jalan,"SPPG Cirebon Belum Terima Motor Listrik, Program MBG Tetap Jalan","SPPG Cirebon Belum Terima Motor Listrik, Program MBG Tetap Jalan. Satuan Pelayanan Pemenuhan Gizi (SPPG) Kota Cirebon Kejaksan Kesenden belum menerima bantuan motor listrik dari Badan Gizi Nasional (BGN). Meski demikian, Program Makan Bergizi Gratis (MBG) tetap berjalan normal dengan dukungan kendaraan pribadi dan armada dari yayasan.",netral,0.9431
91416fef00ec,Antara,2026-06-05,https://www.antaranews.com/berita/5595531/penasihat-hukum-sony-sonjaya-jelaskan-pengajuan-justice-collaborator,Penasihat hukum Sony Sonjaya jelaskan pengajuan justice collaborator,"Penasihat hukum Sony Sonjaya jelaskan pengajuan justice collaborator. Semalam sudah dituangkan dalam BAP, bahwa Pak Sony akan menjadi justice collaborator Jakarta (ANTARA) - Penasihat hukum Sony Sonjaya, tersangka dugaan korupsi tata kelola program Makan Bergizi Gratis (MBG), mengungkapkan pertimbangan kliennya mengajukan diri sebagai justice collaborator (JC) dalam kasus yang tengah ditangani oleh Kejaksaan Agung tersebut. Krisna Murti, selaku penasihat hukum Sony Sonjaya yang dikonfirmasi di Jakarta, Jumat, mengatakan kliennya mengajukan diri sebagai JC setelah menjalani pemeriksaan di Kejagung pada Kamis (4/6).",netral,0.9434
b55d2072cd98,Antara,2026-05-29,https://www.antaranews.com/berita/5586085/pentingnya-budaya-verifikasi-di-tengah-maraknya-misinformasi,Pentingnya budaya verifikasi di tengah maraknya misinformasi,"Pentingnya budaya verifikasi di tengah maraknya misinformasi. Jakarta (ANTARA) - Belum pernah dalam sejarah manusia, informasi bergerak secepat hari ini. Dalam hitungan detik, satu unggahan dapat menyebar ke berbagai platform, dibaca jutaan orang, lalu membentuk opini publik, sebelum fakta-fakta lengkap tersedia.",netral,0.9435
d5c30bb4caf0,Tempo,2026-06-05,https://www.tempo.co/hukum/korupsi-bgn-mbg-dadan-sonny-pusung-2252921,Mengapa Korupsi di BGN Layak Diusut dengan TPPU,Mengapa Korupsi di BGN Layak Diusut dengan TPPU. KEJAKSAAN Agung bergerak cepat mengusut dugaan korupsi tata kelola proyek makan bergizi gratis (MBG) di Badan Gizi Nasional. Kasus yang menyeret tiga mantan pejabat tinggi BGN ini masuk ke tahap penyidikan setelah melewati penyelidikan kilat selama sepekan.,negatif,0.9442
e3fae9df066b,Detik,2026-06-05,https://health.detik.com/diet/d-8518529/disentil-prabowo-begini-hitungan-nutrisi-ayam-mbg-jika-dipotong-lebih-dari-14,"Disentil Prabowo, Begini Hitungan Nutrisi Ayam MBG Jika Dipotong Lebih dari 14","Disentil Prabowo, Begini Hitungan Nutrisi Ayam MBG Jika Dipotong Lebih dari 14. Presiden Prabowo Subianto menyoroti ukuran porsi lauk dalam Program Makan Bergizi Gratis (MBG) saat menghadiri acara Building Indonesia's Future Generations Through Nutrition di Sentul International Convention Center (SICC), Bogor, Jawa Barat, Rabu (3/6/2026). Dalam kesempatan tersebut, Prabowo memperlihatkan dua wadah berisi ayam goreng dengan ukuran potongan yang berbeda.",negatif,0.9446
26a5cd3797c7,CNN Indonesia,2026-06-06,https://www.cnnindonesia.com/nasional/20260605192132-12-1365913/janji-sony-sonjaya-bakal-nyanyi-di-kasus-korupsi-mbg,Janji Sony Sonjaya Bakal 'Nyanyi' di Kasus Korupsi MBG,"Janji Sony Sonjaya Bakal 'Nyanyi' di Kasus Korupsi MBG. Janji Sony Sonjaya Bakal 'Nyanyi' di Kasus Korupsi MBG Mantan Wakil Kepala Badan Gizi Nasional (BGN) Sony Sonjaya mengaku bakal buka-bukaan dalam kasus dugaan korupsi tata kelola program Makan Bergizi Gratis (MBG) yang telah menyeret namanya sebagai tersangka. Pernyataan itu disampaikan pengacara Sony, Krisna Murti usai kliennya akan menjadi Justice Collaborator (JC) atau saksi yang bekerja sama dalam kasus tersebut.",negatif,0.9448
4c401cbb6001,Tempo,2026-06-04,https://www.tempo.co/politik/bgn-moratorium-dapur-baru-mbg-fokus-benahi-layanan-gizi-2236273,"BGN Moratorium Dapur Baru MBG, Fokus Benahi Layanan Gizi","BGN Moratorium Dapur Baru MBG, Fokus Benahi Layanan Gizi. KEPALA Badan Gizi Nasional Nanik Sudaryati Deyang mengatakan salah satu langkah utama setelah menjabat adalah melakukan moratorium pembangunan dapur baru untuk program makan bergizi gratis (MBG). Kebijakan ini disebut sejalan dengan arahan Kementerian Keuangan sehubungan dengan efisiensi anggaran program, yang mengalami penyesuaian dari Rp335 triliun menjadi Rp268 triliun.",positif,0.9452
fa8479d2cf67,Tempo,2026-06-05,https://www.tempo.co/politik/nanik-beberkan-4-langkah-prioritas-usai-ditunjuk-pimpin-bgn-2252944,Nanik Beberkan 4 Langkah Prioritas Usai Ditunjuk Pimpin BGN,"Nanik Beberkan 4 Langkah Prioritas Usai Ditunjuk Pimpin BGN. Kepala Badan Gizi Nasional (BGN) yang baru, Nanik S. Deyang, membeberkan empat langkah prioritas yang akan ditempuh untuk membenahi program makan berrgizi gratis (MBG).",positif,0.9457
9f89bb64c686,Antara,2026-06-02,https://www.antaranews.com/berita/5591632/mensesneg-sebut-pimpinan-baru-bgn-dapat-langsung-bertugas,Mensesneg sebut pimpinan baru BGN dapat langsung bertugas,"Mensesneg sebut pimpinan baru BGN dapat langsung bertugas. Jakarta (ANTARA) - Menteri Sekretaris Negara (Mensesneg) Prasetyo Hadi mengatakan pelantikan Nanik S. Deyang sebagai Kepala Badan Gizi Nasional (BGN) akan diumumkan dalam waktu dekat, sementara pejabat yang baru dapat langsung menjalankan tugas sejak pengumuman pergantian jabatan pada Selasa.",netral,0.9457
49e3964bb43f,Kompas,2026-06-07,https://nasional.kompas.com/read/2026/06/07/05522401/korupsi-mbg-membaca-kekecewaan-presiden-prabowo,Korupsi MBG: Membaca Kekecewaan Presiden Prabowo,"Korupsi MBG: Membaca Kekecewaan Presiden Prabowo. Baca berita tanpa iklan. Gabung Kompas.com+ Kompas.com, 7 Juni 2026, 05:52 WIB Artikel ini adalah kolom, seluruh isi dan opini merupakan pandangan pribadi penulis dan bukan cerminan sikap redaksi.",negatif,0.9459
4136814f7c16,Detik,2026-06-05,https://www.detik.com/jabar/hukum-dan-kriminal/d-8519277/eks-waka-bgn-sony-sanjaya-ajukan-jc-siap-buka-bukaan-soal-skandal-mbg,"Eks Waka BGN Sony Sanjaya Ajukan JC, Siap Buka-bukaan soal Skandal MBG","Eks Waka BGN Sony Sanjaya Ajukan JC, Siap Buka-bukaan soal Skandal MBG. Mantan Wakil Kepala Badan Gizi Nasional (BGN) Sony Sanjaya akan mengajukan permohonan menjadi justice collaborator (JC) atau bekerja sama dalam mengungkap skandal dugaan korupsi tata kelola program Makan Bergizi Gratis (MBG). Seperti diketahui, Sony merupakan salah satu dari tersangka dari kasus di Badan Gizi Nasional (BGN) tahun 2025-2026 itu.",negatif,0.9469
70e1ceddd1aa,CNN Indonesia,2026-06-06,https://www.cnnindonesia.com/nasional/20260606183712-25-1366170/kemenpu-rampungkan-222-sppg-di-seluruh-indonesia-termasuk-wilayah-3t,"KemenPU Rampungkan 222 SPPG di Seluruh Indonesia, Termasuk Wilayah 3T","KemenPU Rampungkan 222 SPPG di Seluruh Indonesia, Termasuk Wilayah 3T. KemenPU Rampungkan 222 SPPG di Seluruh Indonesia, Termasuk Wilayah 3T Kementerian Pekerjaan Umum (PU) telah merampungkan 222 gedung Satuan Pelayanan Pemenuhan Gizi (SPPG) yang tersebar di 30 provinsi seluruh Indonesia, yang juga mencakup wilayah Tertinggal, Terdepan, dan Terluar (3T). Di wilayah 3T, dibangun dua SPPG di kawasan Pos Lintas Batas Negara (PLBN) Wini dan PLBN Motamasin, Nusa Tenggara Timur (NTT) yang termasuk area perbatasan.",positif,0.9469
db77a80acf7e,Detik,2026-06-05,https://finance.detik.com/infrastruktur/d-8519447/kementerian-pu-bangun-222-dapur-mbg-ada-yang-di-daerah-terpencil,"Kementerian PU Bangun 222 Dapur MBG, Ada yang di Daerah Terpencil","Kementerian PU Bangun 222 Dapur MBG, Ada yang di Daerah Terpencil. Kementerian Pekerjaan Umum (PU) telah menyelesaikan pembangunan 222 Satuan Pelayanan Pemenuhan Gizi (SPPG) atau dapur untuk program Makan Bergizi Gratis (MBG). Dari total tersebut, sekitar 10-20 berlokasi di wilayah tertinggal, terdepan, dan terluar (3T).",positif,0.9471
b6c030790077,Detik,2026-06-04,https://finance.detik.com/berita-ekonomi-bisnis/d-8518428/2-alasan-nanik-diangkat-jadi-kepala-bgn-paham-kegiatan-disiplin-sop,2 Alasan Nanik Diangkat Jadi Kepala BGN: Paham Kegiatan-Disiplin SOP,"2 Alasan Nanik Diangkat Jadi Kepala BGN: Paham Kegiatan-Disiplin SOP. Menteri Sekretaris Negara (Mensesneg), Prasetyo Hadi, mengungkap sejumlah pertimbangan utama pengangkatan Nanik S. Deyang sebagai Kepala Badan Gizi Nasional (BGN).",netral,0.9472
05f209d94f53,Kompas,2026-06-07,https://nasional.kompas.com/read/2026/06/07/16203171/prabowo-santap-mbg-bareng-siswa-sekolah-rakyat-di-tabanan,Prabowo Santap MBG Bareng Siswa Sekolah Rakyat di Tabanan,"Prabowo Santap MBG Bareng Siswa Sekolah Rakyat di Tabanan. Baca berita tanpa iklan. Gabung Kompas.com+ Kompas.com, 7 Juni 2026, 16:20 WIB JAKARTA, KOMPAS.com - Presiden Prabowo Subianto sempat menyantap Makan Bergizi Gratis (MBG) saat menyambangi Sekolah Rakyat Menengah Pertama (SRMP) 17 Tabanan, Bali, Minggu (7/6/2026).",netral,0.948
0be8d754a770,Suara,2026-06-02,https://www.suara.com/video/2026/06/02/174113/ngaku-ke-raffi-ahmad-bahlil-sebut-ingin-bertemu-pembuat-lagu-mbg,"Ngaku ke Raffi Ahmad, Bahlil Sebut Ingin Bertemu Pembuat Lagu MBG","Ngaku ke Raffi Ahmad, Bahlil Sebut Ingin Bertemu Pembuat Lagu MBG. Suara.com - Lagu viral “MBG (Mas Bahlil Ganteng)” kembali jadi sorotan setelah namanya muncul dalam obrolan antara Raffi Ahmad dan Bahlil Lahadalia. Dalam video yang beredar, Raffi menanyakan langsung kepada Bahlil soal sosok di balik lagu yang ramai digunakan di media sosial tersebut.",netral,0.9481
f2636125a910,Antara,2026-06-02,https://www.antaranews.com/berita/5590709/presiden-tinjau-pelaksanaan-mbg-di-smpn-111-jakarta,Presiden tinjau pelaksanaan MBG di SMPN 111 Jakarta,"Presiden tinjau pelaksanaan MBG di SMPN 111 Jakarta. Jakarta (ANTARA) - Presiden Prabowo Subianto meninjau pelaksanaan program Makan Bergizi Gratis atau MBG di Sekolah Menengah Pertama Negeri (SMPN) 111 Jakarta, Selasa, untuk memastikan program prioritas nasional itu berjalan dengan baik. Menurut keterangan Sekretariat Presiden yang diterima di Jakarta, Selasa, Presiden Prabowo memasuki sejumlah ruang kelas untuk melihat secara langsung pelaksanaan program MBG.",netral,0.9481
75233cb01c38,Suara,2026-06-04,https://www.suara.com/news/2026/06/04/190211/bgn-akan-benahi-dapur-mbg-satu-kecamatan-ditargetkan-cukup-dilayani-enam-sppg,"BGN Akan Benahi Dapur MBG, Satu Kecamatan Ditargetkan Cukup Dilayani Enam SPPG","BGN Akan Benahi Dapur MBG, Satu Kecamatan Ditargetkan Cukup Dilayani Enam SPPG. - Kepala BGN Nanik S Deyang menghentikan sementara pendaftaran dapur Makan Bergizi Gratis guna membenahi 27.000 titik operasional saat ini. - Langkah ini dilakukan untuk mengatasi penumpukan dapur di perkotaan sekaligus mengalihkan fokus distribusi program ke wilayah 3T.",netral,0.9481
258df75faffb,Detik,2026-06-03,https://www.detik.com/kalimantan/hukum-dan-kriminal/d-8515692/kantor-bgn-digeledah-kejagung-usai-pergantian-pimpinan,Kantor BGN Digeledah Kejagung Usai Pergantian Pimpinan,Kantor BGN Digeledah Kejagung Usai Pergantian Pimpinan. Kantor Badan Gizi Nasional (BGN) digeledah penyidik Kejaksaan Agung (Kejagung) pada Rabu (3/6). Proses penggeledahan masih berlangsung dan belum diketahui kasus yang berkaitan dengan tindakan tersebut.,netral,0.9481
72a21b16d2d6,Republika,2026-05-26,https://news.republika.co.id/berita/tfmr77487/efisiensi-anggaran-bgn-bakal-lakukan-penyesuaian-belanja-operasional,"Efisiensi Anggaran, BGN Bakal Lakukan Penyesuaian Belanja Operasional |Republika Online","Efisiensi Anggaran, BGN Bakal Lakukan Penyesuaian Belanja Operasional |Republika Online. REPUBLIKA.CO.ID, JAKARTA -- Pemerintah menyatakan telah memangkas anggaran untuk program Makan Bergizi Gratis (MBG). Anggaran program MBG yang semula senilai Rp 335 triliun dipangkas Rp 67 triliun, menjadi Rp 268 triliun.",netral,0.9487
689a46a84440,Suara,2026-06-04,https://www.suara.com/lifestyle/2026/06/04/071257/dadan-hindayana-dulu-dilantik-siapa-eks-kepala-bgn-yang-kini-jadi-tersangka-korupsi-program-mbg,Dadan Hindayana Dulu Dilantik Siapa? Eks Kepala BGN yang Kini Jadi Tersangka Korupsi Program MBG,Dadan Hindayana Dulu Dilantik Siapa? Eks Kepala BGN yang Kini Jadi Tersangka Korupsi Program MBG. - Mantan Kepala BGN terseret kasus Dadan Hindayana setelah resmi dicopot Presiden. - Kejagung tetapkan tersangka kasus Dadan Hindayana terkait dugaan korupsi pengadaan barang.,netral,0.9497
314f8a72e2a7,Antara,2026-05-30,https://www.antaranews.com/berita/5588100/kejagung-abpednas-perkuat-kerja-sama-kawal-dana-desa-dan-mbg,Kejagung-Abpednas perkuat kerja sama kawal dana desa dan MBG,"Kejagung-Abpednas perkuat kerja sama kawal dana desa dan MBG. Jakarta (ANTARA) - Kejaksaan Agung (Kejagung) dan Asosiasi Badan Permusyawaratan Desa Nasional (Abpednas) menjalin kerja sama untuk memperkuat pengawasan terhadap penggunaan dana pembangunan desa dan program Makan Bergizi Gratis (MBG). Jaksa Agung Muda Bidang Intelijen (JAM-Intel) Reda Manthovani yang juga Ketua Dewan Pengawas Abpednas dalam keterangan di Jakarta, Sabtu, mengatakan kolaborasi ini bertujuan membantu kejaksaan mengawasi pengelolaan keuangan desa sekaligus memastikan berbagai program pemerintah berjalan tepat sasaran hingga masyarakat.",netral,0.9498
01097cf76897,Kumparan,2026-04-12,https://kumparan.com/kumparanoto/video/1776018585393193923,"Ternyata Begini Isi Mobil MBG, Muat Banyak Ompreng!","Ternyata Begini Isi Mobil MBG, Muat Banyak Ompreng!. kumparanOTO 13 Apr 2026 Ternyata Begini Isi Mobil MBG, Muat Banyak Ompreng! Suzuki dan Toyota majang mobil pengantaran Makan Bergizi Gratis (MBG) di pameran Gaikindo Commercial Vehicle (GIICOMVEC) 2026.",netral,0.95
3600efa6f4d6,Kompas,2026-06-05,https://surabaya.kompas.com/read/2026/06/05/145007978/84-siswa-di-bangkalan-keracunan-satgas-ambil-sampel-dan-dapur-mbg-ditutup,"84 Siswa di Bangkalan Keracunan, Satgas Ambil Sampel dan Dapur MBG Ditutup Sementara","84 Siswa di Bangkalan Keracunan, Satgas Ambil Sampel dan Dapur MBG Ditutup Sementara. Baca berita tanpa iklan. Gabung Kompas.com+ Kompas.com, 5 Juni 2026, 14:50 WIB BANGKALAN, KOMPAS.com - Kasus dugaan keracunan yang menimpa 84 siswa di sejumlah sekolah di Kecamatan Kokop, Kabupaten Bangkalan, Jawa Timur, terus didalami.",netral,0.95
91d4d2b51ecf,Suara,2026-06-03,https://www.suara.com/otomotif/2026/06/03/124601/mewahnya-koleksi-mobil-eks-kepala-bgn-dadan-hindayana-kini-dijemput-kejagung,"Mewahnya Koleksi Mobil Eks Kepala BGN Dadan Hindayana, Kini Dijemput Kejagung","Mewahnya Koleksi Mobil Eks Kepala BGN Dadan Hindayana, Kini Dijemput Kejagung. - Kejaksaan Agung menjemput paksa mantan Kepala BGN, Dadan Hindayana, di Jakarta Pusat pada 3 Juni 2026. - Penjemputan dilakukan atas dugaan praktik jual beli jabatan dalam program Makan Bergizi Gratis pasca pencopotan jabatan.",netral,0.9502
2971f1fb37ad,Liputan6,2026-06-04,https://www.liputan6.com/bisnis/read/7656437/program-mbg-butuh-48-miliar-kemasan-susu,"Program MBG Butuh 4,8 Miliar Kemasan Susu","Program MBG Butuh 4,8 Miliar Kemasan Susu. Liputan6.com, Jakarta - Pemerintah melalui Kementerian Perindustrian (Kemenperin) mendorong penguatan industri pengolahan susu kemasan untuk program Makan Bergizi Gratis (MBG). Direktur Industri Minuman, Hasil Tembakau dan Bahan Penyegar Kemenperin Merrijantij Punguan Pintaria melaporkan, dari kebutuhan susu MBG pada 2026 sebesar 4,8 miliar kemasan, kapasitas industri pengolahan susu nasional baru mampu memenuhi sekitar 49 persen.",netral,0.9504
95fa28bcdb30,Suara,2026-06-03,https://www.suara.com/foto/2026/06/03/193205/korupsi-mbg-eks-kepala-bgn-dadan-hindayana-ditahan-kejagung,"Korupsi MBG, Eks Kepala BGN Dadan Hindayana Ditahan Kejagung","Korupsi MBG, Eks Kepala BGN Dadan Hindayana Ditahan Kejagung. Suara.com - Tersangka dugaan tindak pidana korupsi tata kelola program Makan Bergizi Gratis (MBG) pada Badan Gizi Nasional (BGN) Dadan Hindayana berada di dalam mobil tahanan di Kejaksaan Agung, Jakarta, Rabu (3/6/2026). Kejaksaan Agung menetapkan mantan Kepala BGN Dadan Hindayana, dan dua mantan Wakil Kepala BGN yakni Sony Sanjaya dan Lodewyk Pusung sebagai tersangka dugaan tindak pidana korupsi tata kelola program MBG pada BGN tahun 2025-2026.",netral,0.9507
97287ef62029,Liputan6,2026-05-23,https://berita.liputan6.com/peristiwa/read/7100495/pemerintah-perkuat-tata-kelola-mbg-16046-sppg-kantongi-slhs,"Pemerintah Perkuat Tata Kelola MBG, 16.046 SPPG Kantongi SLHS","Pemerintah Perkuat Tata Kelola MBG, 16.046 SPPG Kantongi SLHS. Liputan6.com, Jakarta - Badan Gizi Nasional (BGN) terus memperkuat tata kelola program Makan Bergizi Gratis (MBG) melalui peningkatan standar keamanan pangan, Sertifikasi Laik Higiene Sanitasi (SLHS), hingga pengawasan operasional Satuan Pelayanan Pemenuhan Gizi (SPPG). Hal tersebut terungkap dalam laporan Progress Kinerja Badan Gizi Nasional (BGN) per Jumat (22/5/2026).",netral,0.9512
6a3cd27cdf60,Tempo,2026-06-07,https://www.tempo.co/hukum/kepala-bgn-nanik-deyang-loyalis-prabowo-2253341,"Siapa Nanik Deyang, Loyalis Prabowo yang Jadi Kepala BGN","Siapa Nanik Deyang, Loyalis Prabowo yang Jadi Kepala BGN. Iklan SETELAH menjabat Kepala Badan Gizi Nasional (BGN), Nanik Sudaryati Deyang sibuk mengadakan berbagai rapat bersama timnya. “Kami membahas efisiensi anggaran,” kata Nanik dalam konferensi pers pada Kamis, 4 Juni 2026.",netral,0.9516
7460b3197fce,Suara,2026-06-05,https://www.suara.com/news/2026/06/05/144733/jalani-pemeriksaan-sony-sonjaya-buka-bukaan-soal-jual-beli-titik-dapur-mbg,"Jalani Pemeriksaan, Sony Sonjaya Buka-bukaan Soal Jual Beli Titik Dapur MBG","Jalani Pemeriksaan, Sony Sonjaya Buka-bukaan Soal Jual Beli Titik Dapur MBG. - Sony Sonjaya menjalani pemeriksaan terkait dugaan korupsi dan penyalahgunaan titik satuan pelayanan Makan Bergizi Gratis di Kejagung. - Kuasa hukum Sony berencana mengajukan status Justice Collaborator serta meminta perlindungan kepada pihak LPSK untuk kliennya.",netral,0.9519
ab91dc4c5f3f,Tribunnews,2026-06-06,https://www.tribunnews.com/nasional/7838849/kuasa-hukum-sony-sonjaya-sebut-ada-26-orang-terlibat-korupsi-mbg-data-ada-di-ponselnya,"Kuasa Hukum: Sony Sonjaya Sebut Ada 26 Orang Terlibat Korupsi MBG, Data Ada di Ponselnya - Tribunnews.com","Kuasa Hukum: Sony Sonjaya Sebut Ada 26 Orang Terlibat Korupsi MBG, Data Ada di Ponselnya - Tribunnews.com. Kasus Korupsi di BGN Kuasa Hukum: Sony Sonjaya Sebut Ada 26 Orang Terlibat Korupsi MBG, Data Ada di Ponselnya Sony Sonjaya menyebut 26 orang diduga terlibat dalam kasus korupsi MBG. Semua data berada di ponsel miliknya yang disita penyidik Kejagung.",netral,0.9525
dde96931a24d,Kompas,2026-06-07,https://surabaya.kompas.com/read/2026/06/07/075500178/bem-unair-inisiasi-petisi-online-hentikan-mbg-ajak-seluruh-masyarakat,"BEM Unair Inisiasi Petisi Online Hentikan MBG, Ajak Seluruh Masyarakat Tandatangan","BEM Unair Inisiasi Petisi Online Hentikan MBG, Ajak Seluruh Masyarakat Tandatangan. Baca berita tanpa iklan. Gabung Kompas.com+ Kompas.com, 7 Juni 2026, 07:55 WIB SURABAYA, KOMPAS.com - Badan Eksekutif Mahasiswa (BEM) Universitas Airlangga (Unair) menginisiasi petisi daring di change.org untuk menghentikan program Makan Bergizi Gratis (MBG).",netral,0.953
0f9d1a63df30,Tempo,2026-06-07,https://www.tempo.co/ekonomi/dapur-mbg-jawa-timur-sepakat-beli-telur-ayam-dari-peternak-2253434,Dapur MBG Jawa Timur Sepakat Beli Telur Ayam dari Peternak,Dapur MBG Jawa Timur Sepakat Beli Telur Ayam dari Peternak. BADAN Pangan Nasional menyatakan Satuan Pelayanan Pemenuhan Gizi atau dapur program makan bergizi gratis (MBG) di Jawa Timur sepakat membeli telur ayam peternak untuk mengatasi harga komoditas tersebut yang sedang anjlok. Kesepakatan itu merupakan hasil rapat koordinasi stabilisasi pasokan dan harga telur ayam ras antara Badan Gizi Nasional dan koperasi atau asosiasi peternak di Jawa Timur.,netral,0.9532
